,__run_id,__done,generation,model_size,task,run,rep,duration_ms,cpu_joules,gpu_joules,energy_consumption_total_joules,response_length_sum_characters,response_token_count,accuracy
830,run_8_repetition_24,DONE,3.0,8B,COPA,8,24,199676.0,10516.280456542972,70438.4942565429,80954.77471308586,55441.0,11806.0,0.9675
831,run_10_repetition_10,DONE,3.0,8B,WiC,10,10,249698.0,13358.991882324219,88828.8206823241,102187.81256464832,63663.0,14810.0,0.9777777777777779
832,run_2_repetition_14,DONE,2.0,7B,COPA,2,14,191667.0,10143.747619628914,68957.71001962882,79101.45763925774,53692.0,12554.0,0.9666666666666668
833,run_20_repetition_23,DONE,3.2,1B,COPA,20,23,38615.0,2278.3782958984375,12246.263895898444,14524.642191796882,53955.0,11304.0,0.975
834,run_29_repetition_23,DONE,3.2,3B,WSC,29,23,66825.0,3576.3538818359375,22414.63508183595,25990.988963671887,33909.0,8275.0,1.0
835,run_0_repetition_27,DONE,2.0,7B,BoolQ,0,27,211872.0,11283.689514160156,76075.78111416014,87359.4706283203,57714.0,13756.0,0.9028571428571428
836,run_15_repetition_24,DONE,3.1,8B,RTE,15,24,156854.0,8173.387268066406,55612.86206806642,63786.24933613282,46036.0,9180.0,0.9333333333333332
837,run_25_repetition_22,DONE,3.2,3B,CB,25,22,111840.0,6035.7578125,38270.061612500016,44305.819425000016,69188.0,14062.0,1.0
838,run_17_repetition_27,DONE,3.1,8B,WSC,17,27,121637.0,6297.002502441392,42918.694302441385,49215.69680488278,29189.0,7126.0,0.9428571428571428
839,run_11_repetition_5,DONE,3.0,8B,WSC,11,5,125840.0,6540.383300781265,44022.03330078122,50562.41660156249,30766.0,7419.0,0.6742857142857142
840,run_12_repetition_21,DONE,3.1,8B,BoolQ,12,21,138868.0,7117.778259277344,49295.36605927737,56413.14431855471,37425.0,8089.0,0.9333333333333332
841,run_14_repetition_23,DONE,3.1,8B,COPA,14,23,210665.0,10941.091735839873,73740.5533358399,84681.64507167977,59483.0,12455.0,1.0
842,run_12_repetition_20,DONE,3.1,8B,BoolQ,12,20,138651.0,7324.4620361328125,49079.473436132816,56403.93547226563,37425.0,8089.0,0.95
843,run_13_repetition_8,DONE,3.1,8B,CB,13,8,159667.0,8368.095153808594,56227.64915380863,64595.74430761722,46101.0,9343.0,0.975
844,run_17_repetition_2,DONE,3.1,8B,WSC,17,2,121850.0,6326.002685546875,42832.79728554693,49158.7999710938,29189.0,7126.0,1.0
845,run_2_repetition_23,DONE,2.0,7B,COPA,2,23,192867.0,10115.559265136719,68484.60886513679,78600.16813027351,53692.0,12554.0,1.0
846,run_9_repetition_0,DONE,3.0,8B,RTE,9,0,198883.0,10346.831481933594,69900.9894819336,80247.8209638672,58692.0,11756.0,0.9418181818181818
847,run_1_repetition_11,DONE,2.0,7B,CB,1,11,211896.0,11011.569885253877,75365.54648525394,86377.11637050782,61276.0,13678.0,0.9666666666666668
848,run_12_repetition_7,DONE,3.1,8B,BoolQ,12,7,137656.0,7198.177001953183,49174.495401953216,56372.6724039064,37425.0,8089.0,1.0
849,run_4_repetition_9,DONE,2.0,7B,WiC,4,9,202664.0,10550.92071533206,72414.39111533211,82965.31183066417,53640.0,13138.0,1.0
850,run_0_repetition_18,DONE,2.0,7B,BoolQ,0,18,211865.0,10887.867431640596,75583.03183164068,86470.89926328127,57714.0,13756.0,0.95
851,run_23_repetition_18,DONE,3.2,1B,WSC,23,18,26808.0,1606.45068359375,8588.894483593751,10195.345167187501,30896.0,7583.0,0.611111111111111
852,run_29_repetition_1,DONE,3.2,3B,WSC,29,1,65618.0,3573.0914306640916,22095.70423066409,25668.795661328182,33909.0,8275.0,0.8277777777777778
853,run_5_repetition_14,DONE,2.0,7B,WSC,5,14,178694.0,9466.610717773438,64060.00651777342,73526.61723554686,45028.0,11578.0,0.9028571428571428
854,run_14_repetition_17,DONE,3.1,8B,COPA,14,17,210690.0,11194.67333984378,74974.1341398438,86168.80747968757,59483.0,12455.0,1.0
855,run_16_repetition_12,DONE,3.1,8B,WiC,16,12,245871.0,12945.585693359375,86690.23669335934,99635.82238671872,63916.0,14562.0,1.0
856,run_29_repetition_24,DONE,3.2,3B,WSC,29,24,66821.0,3668.0813598632812,22359.281159863294,26027.362519726576,33909.0,8275.0,0.9
857,run_4_repetition_2,DONE,2.0,7B,WiC,4,2,201662.0,10748.361328124996,72283.69212812497,83032.05345624997,53640.0,13138.0,1.0
858,run_13_repetition_20,DONE,3.1,8B,CB,13,20,159875.0,8394.165832519531,57141.88903251953,65536.05486503907,46101.0,9343.0,0.96
859,run_22_repetition_8,DONE,3.2,1B,WiC,22,8,42812.0,2614.7831420898438,13866.714542089841,16481.497684179685,56289.0,12666.0,1.0
860,run_9_repetition_14,DONE,3.0,8B,RTE,9,14,199663.0,10529.187438964836,70628.45403896485,81157.64147792969,58692.0,11756.0,1.0
861,run_7_repetition_11,DONE,3.0,8B,CB,7,11,221876.0,11659.839782714844,78670.162382715,90330.00216542985,65239.0,13110.0,0.925
862,run_14_repetition_7,DONE,3.1,8B,COPA,14,7,210898.0,10993.672241210938,74553.18364121096,85546.85588242189,59483.0,12455.0,1.0
863,run_20_repetition_2,DONE,3.2,1B,COPA,20,2,38817.0,2210.8526000976854,12373.553600097683,14584.406200195368,53955.0,11304.0,0.8
864,run_6_repetition_8,DONE,3.0,8B,BoolQ,6,8,121836.0,6403.912292480469,43062.582892480496,49466.495184960964,33226.0,7085.0,1.0
865,run_19_repetition_29,DONE,3.2,1B,CB,19,29,50821.0,3023.6200561523438,16250.852056152351,19274.472112304695,73440.0,14801.0,0.8800000000000001
866,run_8_repetition_5,DONE,3.0,8B,COPA,8,5,198682.0,10411.340515136719,70158.0567151367,80569.39723027342,55441.0,11806.0,0.9492063492063492
867,run_16_repetition_19,DONE,3.1,8B,WiC,16,19,245699.0,13048.515380859375,87455.76338085941,100504.27876171879,63916.0,14562.0,1.0
868,run_6_repetition_21,DONE,3.0,8B,BoolQ,6,21,120850.0,6339.7745361328125,42932.68513613287,49272.459672265686,33226.0,7085.0,1.0
869,run_13_repetition_12,DONE,3.1,8B,CB,13,12,159656.0,8321.175720214844,56530.81932021484,64851.99504042968,46101.0,9343.0,0.8833333333333332
870,run_25_repetition_3,DONE,3.2,3B,CB,25,3,111644.0,5962.670837402344,37662.14083740237,43624.81167480471,69188.0,14062.0,1.0
871,run_19_repetition_8,DONE,3.2,1B,CB,19,8,50821.0,2907.6185302734375,16052.90493027344,18960.52346054688,73440.0,14801.0,0.9818181818181818
872,run_28_repetition_21,DONE,3.2,3B,WiC,28,21,92836.0,4833.751953125,31074.300353125003,35908.05230625,51782.0,11831.0,0.96
873,run_3_repetition_28,DONE,2.0,7B,RTE,3,28,189859.0,9869.507568359404,67804.47816835943,77673.98573671884,54273.0,12250.0,1.0
874,run_29_repetition_12,DONE,3.2,3B,WSC,29,12,65829.0,3598.9129638671584,22211.415363867163,25810.32832773432,33909.0,8275.0,0.9333333333333332
875,run_29_repetition_19,DONE,3.2,3B,WSC,29,19,65837.0,3436.572509765625,22026.200309765627,25462.772819531252,33909.0,8275.0,0.7944444444444445
876,run_8_repetition_25,DONE,3.0,8B,COPA,8,25,199870.0,10462.189697265596,70230.12729726566,80692.31699453125,55441.0,11806.0,0.9318181818181819
877,run_10_repetition_8,DONE,3.0,8B,WiC,10,8,250901.0,13265.96826171875,88927.99146171888,102193.95972343763,63663.0,14810.0,0.9514285714285714
878,run_29_repetition_5,DONE,3.2,3B,WSC,29,5,65820.0,3541.78515625,22218.097756249997,25759.882912499997,33909.0,8275.0,0.9666666666666668
879,run_15_repetition_23,DONE,3.1,8B,RTE,15,23,157850.0,8152.2762451171875,55761.98144511717,63914.25769023436,46036.0,9180.0,1.0
880,run_7_repetition_20,DONE,3.0,8B,CB,7,20,221869.0,11859.77606201169,78931.92666201165,90791.70272402334,65239.0,13110.0,0.9833333333333332
881,run_19_repetition_28,DONE,3.2,1B,CB,19,28,50817.0,2982.7921752929688,16357.463375292973,19340.255550585942,73440.0,14801.0,0.932867132867133
882,run_11_repetition_25,DONE,3.0,8B,WSC,11,25,125858.0,6661.796508789093,44152.03810878912,50813.83461757821,30766.0,7419.0,0.95
883,run_26_repetition_7,DONE,3.2,3B,COPA,26,7,91636.0,4987.647155761717,30947.596555761716,35935.243711523435,55301.0,11640.0,0.96
884,run_17_repetition_26,DONE,3.1,8B,WSC,17,26,122650.0,6376.914611816404,43291.28781181641,49668.202423632814,29189.0,7126.0,1.0
885,run_16_repetition_7,DONE,3.1,8B,WiC,16,7,245695.0,13165.655761718754,86791.20556171874,99956.8613234375,63916.0,14562.0,1.0
886,run_18_repetition_25,DONE,3.2,1B,BoolQ,18,25,49617.0,2879.8479614257812,15978.463361425776,18858.311322851558,69878.0,14644.0,0.9428571428571428
887,run_26_repetition_9,DONE,3.2,3B,COPA,26,9,91839.0,4924.7993774414135,30884.20917744142,35809.008554882836,55301.0,11640.0,1.0
888,run_22_repetition_25,DONE,3.2,1B,WiC,22,25,43814.0,2476.5198974609375,13838.719297460937,16315.239194921875,56289.0,12666.0,0.9444444444444444
889,run_14_repetition_5,DONE,3.1,8B,COPA,14,5,210876.0,11090.99658203125,74038.27878203116,85129.27536406241,59483.0,12455.0,1.0
890,run_8_repetition_10,DONE,3.0,8B,COPA,8,10,199881.0,10681.223449707031,70498.82544970704,81180.04889941408,55441.0,11806.0,0.8425396825396826
891,run_22_repetition_21,DONE,3.2,1B,WiC,22,21,43823.0,2663.2293090820312,14077.064309082041,16740.293618164073,56289.0,12666.0,0.8
892,run_17_repetition_22,DONE,3.1,8B,WSC,17,22,121836.0,6444.952697753892,42801.92829775387,49246.88099550776,29189.0,7126.0,0.95
893,run_18_repetition_21,DONE,3.2,1B,BoolQ,18,21,50620.0,3005.18115234375,16109.137952343737,19114.319104687485,69878.0,14644.0,1.0
894,run_11_repetition_20,DONE,3.0,8B,WSC,11,20,126846.0,6588.895996093765,44091.315396093756,50680.21139218752,30766.0,7419.0,0.9333333333333332
895,run_23_repetition_13,DONE,3.2,1B,WSC,23,13,25814.0,1433.8250732421875,8172.076073242186,9605.901146484373,30896.0,7583.0,0.8
896,run_15_repetition_21,DONE,3.1,8B,RTE,15,21,157864.0,8332.281860351548,55342.40006035151,63674.68192070306,46036.0,9180.0,1.0
897,run_9_repetition_25,DONE,3.0,8B,RTE,9,25,198885.0,10451.732238769531,71166.22043876938,81617.95267753891,58692.0,11756.0,0.9833333333333332
898,run_12_repetition_22,DONE,3.1,8B,BoolQ,12,22,137854.0,7333.778015136719,49126.77501513666,56460.55303027338,37425.0,8089.0,1.0
899,run_8_repetition_0,DONE,3.0,8B,COPA,8,0,199889.0,10736.27850341794,71111.55510341772,81847.83360683566,55441.0,11806.0,0.875
