Unnamed: 0;__run_id;__done;generation;model_size;task;energy;run;rep;duration_ms;cpu_joules;gpu_joules;energy_consumption_total_joules;response_length_sum_characters;response_token_count;accuracy
726;run_11_repetition_22;DONE;3.0;8B;WSC;7367.573059082031;11;22;125862;6511.5355224609375;44262.56812246093;50774.103644921866;30766;7419;1.0
727;run_28_repetition_7;DONE;3.2;3B;WiC;5734.401916503906;28;7;93833;5085.061706542969;31944.27030654297;37029.332013085936;51782;11831;1.0
728;run_12_repetition_15;DONE;3.1;8B;BoolQ;7944.352478027344;12;15;137869;7098.630432128877;48559.4128321289;55658.04326425778;37425;8089;1.0
729;run_5_repetition_1;DONE;2.0;7B;WSC;10200.50732421875;5;1;178658;9422.570251464902;64147.88585146497;73570.45610292986;45028;11578;1.0
730;run_21_repetition_17;DONE;3.2;1B;RTE;2705.963256835937;21;17;37818;2162.8624877929688;12079.015087792972;14241.87757558594;55063;10983;1.0
731;run_13_repetition_16;DONE;3.1;8B;CB;9149.264282226562;13;16;159879;8321.903747558623;55725.083347558706;64046.98709511733;46101;9343;1.0
732;run_10_repetition_4;DONE;3.0;8B;WiC;14001.778198242188;10;4;250879;13185.765075683625;88316.83307568377;101502.5981513674;63663;14810;1.0
733;run_17_repetition_29;DONE;3.1;8B;WSC;7158.8228759765625;17;29;122839;6330.9296875;43028.654687500035;49359.584375000035;29189;7126;1.0
734;run_14_repetition_8;DONE;3.1;8B;COPA;11889.177001953123;14;8;210900;11044.22296142578;74606.24236142573;85650.46532285151;59483;12455;1.0
735;run_1_repetition_28;DONE;2.0;7B;CB;250096.34844970703;1;28;211670;11255.435546874942;75946.95374687485;87202.38929374979;61276;13678;1.0
736;run_2_repetition_28;DONE;2.0;7B;COPA;10866.5830078125;2;28;191671;10063.27374267578;68617.81774267586;78681.09148535164;53692;12554;1.0
737;run_8_repetition_15;DONE;3.0;8B;COPA;11201.491577148438;8;15;199680;10396.03076171875;70628.48516171871;81024.51592343746;55441;11806;1.0
738;run_0_repetition_17;DONE;2.0;7B;BoolQ;11836.51806640625;0;17;211680;11045.811767578123;75727.50256757806;86773.31433515619;57714;13756;1.0
739;run_22_repetition_20;DONE;3.2;1B;WiC;3014.8345947265625;22;20;43816;2494.3556518554688;13970.858251855474;16465.213903710945;56289;12666;1.0
740;run_10_repetition_6;DONE;3.0;8B;WiC;14078.912048339844;10;6;250901;13265.607666015623;87867.73046601593;101133.33813203155;63663;14810;1.0
741;run_2_repetition_25;DONE;2.0;7B;COPA;11073.20245361328;2;25;191675;10273.2080078125;68799.08300781257;79072.29101562507;53692;12554;1.0
742;run_15_repetition_10;DONE;3.1;8B;RTE;9017.515625;15;10;156649;8177.882080078125;55439.89648007808;63617.77856015621;46036;9180;1.0
743;run_26_repetition_13;DONE;3.2;3B;COPA;5569.39111328125;26;13;92829;4943.2706298828125;31204.71922988283;36147.98985976564;55301;11640;1.0
744;run_19_repetition_24;DONE;3.2;1B;CB;3479.9728393554688;19;24;50622;2934.0919189453125;16128.566918945313;19062.658837890624;73440;14801;1.0
745;run_9_repetition_16;DONE;3.0;8B;RTE;11357.05596923828;9;16;198701;10503.192016601562;69926.2790166015;80429.47103320307;58692;11756;1.0
746;run_22_repetition_7;DONE;3.2;1B;WiC;3051.7916259765625;22;7;42617;2477.7360839843604;13562.138883984357;16039.874967968715;56289;12666;1.0
747;run_27_repetition_21;DONE;3.2;3B;RTE;5464.683227539063;27;21;90831;4825.6279296875;30531.883929687523;35357.51185937502;57185;11415;1.0
748;run_3_repetition_6;DONE;2.0;7B;RTE;10692.324279785156;3;6;188890;9921.095581054688;67570.2557810547;77491.35136210939;54273;12250;1.0
749;run_9_repetition_12;DONE;3.0;8B;RTE;11175.314575195312;9;12;198872;10341.14086914064;69907.7632691406;80248.90413828124;58692;11756;1.0
750;run_2_repetition_22;DONE;2.0;7B;COPA;10908.822326660156;2;22;192894;10172.584228515623;68997.70862851564;79170.29285703127;53692;12554;1.0
751;run_7_repetition_1;DONE;3.0;8B;CB;12482.02117919922;7;1;221694;11606.68194580078;79243.0739458007;90849.75589160148;65239;13110;1.0
752;run_0_repetition_19;DONE;2.0;7B;BoolQ;11816.892944335938;0;19;211681;11022.216674804688;76012.00587480458;87034.22254960927;57714;13756;1.0
753;run_7_repetition_13;DONE;3.0;8B;CB;12602.51593017578;7;13;222874;11788.449340820312;78791.08594082033;90579.53528164064;65239;13110;1.0
754;run_2_repetition_24;DONE;2.0;7B;COPA;10732.911254882812;2;24;191856;9935.253601074248;68052.28940107426;77987.54300214851;53692;12554;1.0
755;run_0_repetition_6;DONE;2.0;7B;BoolQ;11825.622009277344;0;6;211875;11033.18524169919;75718.5774416992;86751.7626833984;57714;13756;1.0
756;run_4_repetition_27;DONE;2.0;7B;WiC;11295.761657714844;4;27;202884;10539.584594726592;72537.52079472659;83077.10538945318;53640;13138;1.0
757;run_21_repetition_0;DONE;3.2;1B;RTE;2744.9089965820312;21;0;37817;2215.2384033203125;11966.369403320316;14181.607806640628;55063;10983;1.0
758;run_27_repetition_24;DONE;3.2;3B;RTE;5472.547912597656;27;24;90849;4838.4422607421875;30451.677660742174;35290.119921484365;57185;11415;1.0
759;run_10_repetition_3;DONE;3.0;8B;WiC;13785.22393798828;10;3;250875;12975.404846191406;87874.2786461913;100849.68349238273;63663;14810;1.0
760;run_2_repetition_18;DONE;2.0;7B;COPA;251374.9210205078;2;18;191669;9959.022827148438;68350.63982714852;78309.66265429696;53692;12554;1.0
761;run_17_repetition_16;DONE;3.1;8B;WSC;7166.849609375;17;16;121867;6316.489562988281;42980.66796298824;49297.15752597652;29189;7126;1.0
762;run_1_repetition_27;DONE;2.0;7B;CB;11734.557678222656;1;27;211870;10970.507690429688;75600.86309042969;86571.37078085938;61276;13678;1.0
763;run_21_repetition_29;DONE;3.2;1B;RTE;2685.7877197265625;21;29;37820;2158.3787841796875;12066.60578417968;14224.984568359368;55063;10983;1.0
764;run_26_repetition_23;DONE;3.2;3B;COPA;5441.4476318359375;26;23;92849;4821.536437988281;30980.619037988323;35802.1554759766;55301;11640;1.0
765;run_25_repetition_20;DONE;3.2;3B;CB;6460.052062988281;25;20;111837;5802.528137207031;37282.62413720706;43085.15227441409;69188;14062;1.0
766;run_20_repetition_14;DONE;3.2;1B;COPA;2697.8326416015625;20;14;38818;2173.3596801757812;12136.205880175785;14309.565560351566;53955;11304;1.0
767;run_18_repetition_28;DONE;3.2;1B;BoolQ;3416.019775390625;18;28;50823;2929.985046386726;15976.632846386725;18906.61789277345;69878;14644;1.0
768;run_0_repetition_20;DONE;2.0;7B;BoolQ;11625.994079589844;0;20;211879;10859.889587402353;75361.6369874024;86221.52657480474;57714;13756;1.0
769;run_23_repetition_11;DONE;3.2;1B;WSC;1985.0138549804688;23;11;26807;1476.2243041992188;8429.105304199216;9905.329608398437;30896;7583;1.0
770;run_11_repetition_18;DONE;3.0;8B;WSC;7270.672180175781;11;18;125660;6419.10107421875;43704.04547421879;50123.14654843754;30766;7419;1.0
771;run_11_repetition_19;DONE;3.0;8B;WSC;7306.58056640625;11;19;126647;6503.969421386719;43805.472821386735;50309.44224277345;30766;7419;1.0
772;run_26_repetition_6;DONE;3.2;3B;COPA;5570.977966308594;26;6;91630;4866.4718017578125;31060.643601757813;35927.11540351562;55301;11640;1.0
773;run_5_repetition_4;DONE;2.0;7B;WSC;9937.05224609375;5;4;178688;9181.872131347627;63234.844131347665;72416.71626269529;45028;11578;1.0
774;run_29_repetition_29;DONE;3.2;3B;WSC;4202.9537353515625;29;29;65830;3496.534179687471;22094.098379687453;25590.632559374924;33909;8275;1.0
775;run_23_repetition_22;DONE;3.2;1B;WSC;1963.7215576171875;23;22;26811;1468.8218994140334;8283.069899414031;9751.891798828065;30896;7583;1.0
776;run_26_repetition_8;DONE;3.2;3B;COPA;5440.817993164063;26;8;91832;4783.9093017578125;30686.418901757817;35470.32820351563;55301;11640;1.0
777;run_28_repetition_15;DONE;3.2;3B;WiC;5422.620544433594;28;15;93831;4796.460144042983;31519.34634404299;36315.806488085975;51782;11831;1.0
778;run_12_repetition_18;DONE;3.1;8B;BoolQ;7928.7093505859375;12;18;138838;7157.8253173828125;49189.97771738286;56347.803034765675;37425;8089;1.0
779;run_9_repetition_27;DONE;3.0;8B;RTE;11210.1865234375;9;27;198859;10371.83624267578;70025.56784267575;80397.40408535153;58692;11756;1.0
780;run_2_repetition_26;DONE;2.0;7B;COPA;10746.313293457031;2;26;191675;9952.836730957031;68409.27273095708;78362.10946191411;53692;12554;1.0
781;run_27_repetition_15;DONE;3.2;3B;RTE;5408.564880371094;27;15;90837;4746.243408203125;30736.86500820313;35483.108416406256;57185;11415;1.0
782;run_23_repetition_17;DONE;3.2;1B;WSC;2014.4368896484373;23;17;26814;1507.1493530273438;8311.354953027347;9818.50430605469;30896;7583;1.0
783;run_12_repetition_5;DONE;3.1;8B;BoolQ;7950.758483886719;12;5;137859;7117.2838134765625;48024.282613476535;55141.5664269531;37425;8089;1.0
784;run_6_repetition_14;DONE;3.0;8B;BoolQ;7233.902282714844;6;14;121649;6417.652282714844;43180.95728271485;49598.609565429695;33226;7085;1.0
785;run_5_repetition_5;DONE;2.0;7B;WSC;10228.204711914062;5;5;178670;9462.955932617217;63970.16653261727;73433.12246523448;45028;11578;1.0
786;run_4_repetition_17;DONE;2.0;7B;WiC;11388.420104980469;4;17;201896;10596.845458984377;72293.88785898426;82890.73331796864;53640;13138;1.0
787;run_25_repetition_0;DONE;3.2;3B;CB;6534.532653808594;25;0;111835;5862.976806640625;37650.06280664061;43513.03961328124;69188;14062;1.0
788;run_29_repetition_9;DONE;3.2;3B;WSC;4224.178649902344;29;9;66822;3589.7137451171584;22332.68834511713;25922.40209023429;33909;8275;1.0
789;run_15_repetition_8;DONE;3.1;8B;RTE;8801.20263671875;15;8;156649;7973.603088378935;55039.76068837895;63013.36377675789;46036;9180;1.0
790;run_26_repetition_18;DONE;3.2;3B;COPA;5688.422546386719;26;18;91634;4998.540039062529;30952.997039062506;35951.53707812504;55301;11640;1.0
791;run_23_repetition_25;DONE;3.2;1B;WSC;1977.365234375;23;25;26811;1485.8026733398146;8339.623873339815;9825.42654667963;30896;7583;1.0
792;run_20_repetition_1;DONE;3.2;1B;COPA;2695.06201171875;20;1;38822;2172.1676025390625;12091.495402539063;14263.663005078126;53955;11304;1.0
793;run_0_repetition_24;DONE;2.0;7B;BoolQ;11539.02374267578;0;24;211694;10777.88885498044;75290.54465498048;86068.43350996092;57714;13756;1.0
794;run_29_repetition_13;DONE;3.2;3B;WSC;257925.17028808597;29;13;65819;3495.647766113252;22088.549766113243;25584.197532226495;33909;8275;1.0
795;run_4_repetition_1;DONE;2.0;7B;WiC;11222.23779296875;4;1;201877;10428.545959472658;71624.94615947269;82053.49211894535;53640;13138;1.0
796;run_22_repetition_15;DONE;3.2;1B;WiC;2981.9938354492188;22;15;43816;2472.5128173828125;13751.069617382807;16223.58243476562;56289;12666;1.0
797;run_28_repetition_20;DONE;3.2;3B;WiC;5335.1663818359375;28;20;92838;4646.6439208984375;30807.029520898443;35453.673441796884;51782;11831;1.0
798;run_17_repetition_15;DONE;3.1;8B;WSC;7007.127014160156;17;15;122839;6226.848937988281;42880.19313798831;49107.04207597659;29189;7126;1.0
799;run_24_repetition_10;DONE;3.2;3B;BoolQ;5410.656127929688;24;10;91846;4751.117248535156;30610.21584853512;35361.33309707028;53985;11507;1.0
800;run_28_repetition_0;DONE;3.2;3B;WiC;5548.53076171875;28;0;93825;4914.925598144524;31689.011198144533;36603.936796289054;51782;11831;1.0
801;run_28_repetition_13;DONE;3.2;3B;WiC;5713.059326171875;28;13;92627;4997.816650390632;31390.576450390618;36388.39310078125;51782;11831;1.0
802;run_10_repetition_2;DONE;3.0;8B;WiC;13791.211730957031;10;2;250687;12954.274658203123;87122.24025820306;100076.5149164062;63663;14810;1.0
803;run_29_repetition_7;DONE;3.2;3B;WSC;4147.9210205078125;29;7;66821;3495.7315673828125;22353.237967382836;25848.96953476565;33909;8275;1.0
804;run_28_repetition_17;DONE;3.2;3B;WiC;5705.118774414063;28;17;92829;5023.2139892578125;31316.63958925779;36339.8535785156;51782;11831;1.0
805;run_20_repetition_17;DONE;3.2;1B;COPA;2691.585205078125;20;17;38813;2166.665283203125;12107.287683203123;14273.95296640625;53955;11304;1.0
806;run_18_repetition_4;DONE;3.2;1B;BoolQ;3385.568420410156;18;4;49816;2836.4577026367188;15699.76930263672;18536.22700527344;69878;14644;1.0
807;run_26_repetition_19;DONE;3.2;3B;COPA;5568.713806152344;26;19;91834;4904.882507324204;30773.22790732421;35678.110414648414;55301;11640;1.0
808;run_18_repetition_12;DONE;3.2;1B;BoolQ;3420.97509765625;18;12;49819;2856.559692382827;15728.47769238284;18585.037384765667;69878;14644;1.0
809;run_9_repetition_5;DONE;3.0;8B;RTE;11269.254333496094;9;5;199678;10468.07745361328;70287.64225361338;80755.71970722666;58692;11756;1.0
810;run_6_repetition_19;DONE;3.0;8B;BoolQ;7116.642150878906;6;19;120858;6262.5047607421875;42658.96476074224;48921.469521484425;33226;7085;1.0
811;run_15_repetition_26;DONE;3.1;8B;RTE;9074.335754394531;15;26;156856;8228.794799804673;55600.42279980468;63829.21759960935;46036;9180;1.0
812;run_22_repetition_1;DONE;3.2;1B;WiC;3080.101928710937;22;1;42813;2513.8358154296875;13567.972015429696;16081.807830859383;56289;12666;1.0
813;run_24_repetition_7;DONE;3.2;3B;BoolQ;5479.140380859375;24;7;91842;4800.33282470706;30775.221424707;35575.55424941406;53985;11507;1.0
814;run_23_repetition_19;DONE;3.2;1B;WSC;2044.7781982421875;23;19;26809;1547.9698486328125;8355.086448632812;9903.056297265624;30896;7583;1.0
815;run_4_repetition_24;DONE;2.0;7B;WiC;11181.992980957031;4;24;201887;10380.246337890623;71865.63973789074;82245.88607578137;53640;13138;1.0
816;run_7_repetition_10;DONE;3.0;8B;CB;12513.55303955078;7;10;222894;11700.318298339844;79650.62549833996;91350.9437966798;65239;13110;1.0
817;run_3_repetition_24;DONE;2.0;7B;RTE;10684.652465820312;3;24;188866;9872.17529296878;67684.7692929687;77556.94458593748;54273;12250;1.0
818;run_26_repetition_4;DONE;3.2;3B;COPA;5493.416687011719;26;4;92851;4871.271911621065;31186.274111621096;36057.54602324216;55301;11640;1.0
819;run_1_repetition_14;DONE;2.0;7B;CB;11847.209594726562;1;14;210870;11021.542419433594;75551.30081943354;86572.84323886714;61276;13678;1.0
820;run_19_repetition_16;DONE;3.2;1B;CB;3509.6779174804688;19;16;50830;2970.1883544921875;16223.955554492191;19194.143908984377;73440;14801;1.0
821;run_14_repetition_12;DONE;3.1;8B;COPA;11934.6025390625;14;12;210694;11093.439392089902;74144.82579208992;85238.26518417982;59483;12455;1.0
822;run_14_repetition_21;DONE;3.1;8B;COPA;11919.28839111328;14;21;211889;11112.161987304688;75100.80318730463;86212.96517460931;59483;12455;1.0
823;run_6_repetition_22;DONE;3.0;8B;BoolQ;7309.222229003906;6;22;120839;6444.187377929717;42856.1775779297;49300.36495585942;33226;7085;1.0
824;run_6_repetition_13;DONE;3.0;8B;BoolQ;7197.892822265625;6;13;121842;6392.963806152344;43641.41500615233;50034.37881230467;33226;7085;1.0
825;run_20_repetition_26;DONE;3.2;1B;COPA;2763.3121948242188;20;26;38813;2213.8814086914354;12288.754408691431;14502.635817382868;53955;11304;1.0
826;run_6_repetition_17;DONE;3.0;8B;BoolQ;7170.753112792969;6;17;120839;6320.839355468808;42811.18115546879;49132.0205109376;33226;7085;1.0
827;run_29_repetition_10;DONE;3.2;3B;WSC;257905.4408569336;29;10;66823;3581.6404418945317;22438.391641894512;26020.032083789043;33909;8275;1.0
828;run_20_repetition_25;DONE;3.2;1B;COPA;2703.6779174804688;20;25;38815;2154.84814453125;12183.239944531257;14338.088089062509;53955;11304;1.0
829;run_6_repetition_29;DONE;3.0;8B;BoolQ;7198.199157714844;6;29;121648;6371.9149169921875;42314.030716992216;48685.9456339844;33226;7085;1.0
830;run_8_repetition_24;DONE;3.0;8B;COPA;11338.577209472656;8;24;199676;10516.280456542972;70438.4942565429;80954.77471308586;55441;11806;1.0
831;run_10_repetition_10;DONE;3.0;8B;WiC;14249.386474609377;10;10;249698;13358.99188232422;88828.8206823241;102187.81256464832;63663;14810;1.0
832;run_2_repetition_14;DONE;2.0;7B;COPA;10964.34503173828;2;14;191667;10143.747619628914;68957.71001962882;79101.45763925774;53692;12554;1.0
833;run_20_repetition_23;DONE;3.2;1B;COPA;2833.355712890625;20;23;38615;2278.3782958984375;12246.263895898444;14524.642191796882;53955;11304;1.0
834;run_29_repetition_23;DONE;3.2;3B;WSC;4219.851440429688;29;23;66825;3576.3538818359375;22414.63508183595;25990.988963671887;33909;8275;1.0
835;run_0_repetition_27;DONE;2.0;7B;BoolQ;12072.87158203125;0;27;211872;11283.689514160156;76075.78111416014;87359.4706283203;57714;13756;1.0
836;run_15_repetition_24;DONE;3.1;8B;RTE;9017.426330566406;15;24;156854;8173.387268066406;55612.86206806642;63786.24933613282;46036;9180;1.0
837;run_25_repetition_22;DONE;3.2;3B;CB;6706.404174804688;25;22;111840;6035.7578125;38270.061612500016;44305.819425000016;69188;14062;1.0
838;run_17_repetition_27;DONE;3.1;8B;WSC;7163.555236816406;17;27;121637;6297.002502441392;42918.694302441385;49215.69680488278;29189;7126;1.0
839;run_11_repetition_5;DONE;3.0;8B;WSC;7381.243347167969;11;5;125840;6540.383300781265;44022.03330078122;50562.41660156249;30766;7419;1.0
840;run_12_repetition_21;DONE;3.1;8B;BoolQ;7903.455810546875;12;21;138868;7117.778259277344;49295.36605927737;56413.14431855471;37425;8089;1.0
841;run_14_repetition_23;DONE;3.1;8B;COPA;11785.304809570312;14;23;210665;10941.091735839873;73740.5533358399;84681.64507167977;59483;12455;1.0
842;run_12_repetition_20;DONE;3.1;8B;BoolQ;8115.3558349609375;12;20;138651;7324.4620361328125;49079.473436132816;56403.93547226563;37425;8089;1.0
843;run_13_repetition_8;DONE;3.1;8B;CB;9209.988403320312;13;8;159667;8368.095153808594;56227.64915380863;64595.74430761722;46101;9343;1.0
844;run_17_repetition_2;DONE;3.1;8B;WSC;7177.9486083984375;17;2;121850;6326.002685546875;42832.79728554693;49158.7999710938;29189;7126;1.0
845;run_2_repetition_23;DONE;2.0;7B;COPA;10871.559143066406;2;23;192867;10115.55926513672;68484.60886513679;78600.16813027351;53692;12554;1.0
846;run_9_repetition_0;DONE;3.0;8B;RTE;11168.58038330078;9;0;198883;10346.831481933594;69900.9894819336;80247.8209638672;58692;11756;1.0
847;run_1_repetition_11;DONE;2.0;7B;CB;11772.34832763672;1;11;211896;11011.569885253875;75365.54648525394;86377.11637050782;61276;13678;1.0
848;run_12_repetition_7;DONE;3.1;8B;BoolQ;8056.849304199219;12;7;137656;7198.177001953183;49174.495401953216;56372.6724039064;37425;8089;1.0
849;run_4_repetition_9;DONE;2.0;7B;WiC;11317.92138671875;4;9;202664;10550.92071533206;72414.39111533211;82965.31183066417;53640;13138;1.0
850;run_0_repetition_18;DONE;2.0;7B;BoolQ;11687.054931640623;0;18;211865;10887.867431640596;75583.03183164068;86470.89926328127;57714;13756;1.0
851;run_23_repetition_18;DONE;3.2;1B;WSC;2119.3048706054688;23;18;26808;1606.45068359375;8588.894483593751;10195.3451671875;30896;7583;1.0
852;run_29_repetition_1;DONE;3.2;3B;WSC;4282.7969970703125;29;1;65618;3573.0914306640916;22095.70423066409;25668.795661328186;33909;8275;1.0
853;run_5_repetition_14;DONE;2.0;7B;WSC;10214.68487548828;5;14;178694;9466.610717773438;64060.00651777342;73526.61723554686;45028;11578;1.0
854;run_14_repetition_17;DONE;3.1;8B;COPA;250077.04199218756;14;17;210690;11194.67333984378;74974.1341398438;86168.80747968757;59483;12455;1.0
855;run_16_repetition_12;DONE;3.1;8B;WiC;13790.062683105469;16;12;245871;12945.585693359377;86690.23669335934;99635.82238671872;63916;14562;1.0
856;run_29_repetition_24;DONE;3.2;3B;WSC;4321.831665039063;29;24;66821;3668.0813598632817;22359.281159863294;26027.362519726576;33909;8275;1.0
857;run_4_repetition_2;DONE;2.0;7B;WiC;11571.910766601562;4;2;201662;10748.361328124996;72283.69212812497;83032.05345624997;53640;13138;1.0
858;run_13_repetition_20;DONE;3.1;8B;CB;9233.912231445312;13;20;159875;8394.165832519531;57141.88903251953;65536.05486503907;46101;9343;1.0
859;run_22_repetition_8;DONE;3.2;1B;WiC;3188.615600585937;22;8;42812;2614.783142089844;13866.71454208984;16481.497684179685;56289;12666;1.0
860;run_9_repetition_14;DONE;3.0;8B;RTE;11326.01397705078;9;14;199663;10529.187438964836;70628.45403896485;81157.64147792969;58692;11756;1.0
861;run_7_repetition_11;DONE;3.0;8B;CB;12526.32293701172;7;11;221876;11659.839782714844;78670.162382715;90330.00216542985;65239;13110;1.0
862;run_14_repetition_7;DONE;3.1;8B;COPA;11841.398681640623;14;7;210898;10993.672241210938;74553.18364121096;85546.85588242189;59483;12455;1.0
863;run_20_repetition_2;DONE;3.2;1B;COPA;2751.1287231445312;20;2;38817;2210.852600097686;12373.553600097684;14584.406200195368;53955;11304;1.0
864;run_6_repetition_8;DONE;3.0;8B;BoolQ;7199.5684814453125;6;8;121836;6403.912292480469;43062.582892480496;49466.49518496096;33226;7085;1.0
865;run_19_repetition_29;DONE;3.2;1B;CB;3554.991516113281;19;29;50821;3023.620056152344;16250.852056152353;19274.472112304695;73440;14801;1.0
866;run_8_repetition_5;DONE;3.0;8B;COPA;11292.625122070312;8;5;198682;10411.34051513672;70158.0567151367;80569.39723027342;55441;11806;1.0
867;run_16_repetition_19;DONE;3.1;8B;WiC;13915.31414794922;16;19;245699;13048.515380859377;87455.76338085941;100504.2787617188;63916;14562;1.0
868;run_6_repetition_21;DONE;3.0;8B;BoolQ;7223.402648925781;6;21;120850;6339.7745361328125;42932.68513613287;49272.459672265686;33226;7085;1.0
869;run_13_repetition_12;DONE;3.1;8B;CB;9187.9150390625;13;12;159656;8321.175720214844;56530.81932021484;64851.99504042968;46101;9343;1.0
870;run_25_repetition_3;DONE;3.2;3B;CB;6643.2513427734375;25;3;111644;5962.670837402344;37662.14083740237;43624.81167480471;69188;14062;1.0
871;run_19_repetition_8;DONE;3.2;1B;CB;3432.56005859375;19;8;50821;2907.6185302734375;16052.90493027344;18960.52346054688;73440;14801;1.0
872;run_28_repetition_21;DONE;3.2;3B;WiC;5534.896362304688;28;21;92836;4833.751953125;31074.300353125003;35908.05230625;51782;11831;1.0
873;run_3_repetition_28;DONE;2.0;7B;RTE;10611.907958984377;3;28;189859;9869.507568359404;67804.47816835943;77673.98573671884;54273;12250;1.0
874;run_29_repetition_12;DONE;3.2;3B;WSC;4302.821166992188;29;12;65829;3598.9129638671584;22211.415363867163;25810.32832773432;33909;8275;1.0
875;run_29_repetition_19;DONE;3.2;3B;WSC;4130.435180664063;29;19;65837;3436.572509765625;22026.200309765627;25462.772819531252;33909;8275;1.0
876;run_8_repetition_25;DONE;3.0;8B;COPA;11264.05224609375;8;25;199870;10462.189697265596;70230.12729726566;80692.31699453125;55441;11806;1.0
877;run_10_repetition_8;DONE;3.0;8B;WiC;14093.70263671875;10;8;250901;13265.96826171875;88927.99146171888;102193.95972343764;63663;14810;1.0
878;run_29_repetition_5;DONE;3.2;3B;WSC;4259.8175048828125;29;5;65820;3541.78515625;22218.097756249997;25759.882912499997;33909;8275;1.0
879;run_15_repetition_23;DONE;3.1;8B;RTE;8931.920776367188;15;23;157850;8152.2762451171875;55761.98144511717;63914.25769023436;46036;9180;1.0
880;run_7_repetition_20;DONE;3.0;8B;CB;12738.036010742188;7;20;221869;11859.77606201169;78931.92666201165;90791.70272402334;65239;13110;1.0
881;run_19_repetition_28;DONE;3.2;1B;CB;3538.7056274414062;19;28;50817;2982.7921752929688;16357.463375292971;19340.255550585945;73440;14801;1.0
882;run_11_repetition_25;DONE;3.0;8B;WSC;254616.03369140625;11;25;125858;6661.796508789093;44152.03810878912;50813.83461757821;30766;7419;1.0
883;run_26_repetition_7;DONE;3.2;3B;COPA;5679.8870849609375;26;7;91636;4987.647155761717;30947.596555761716;35935.243711523435;55301;11640;1.0
884;run_17_repetition_26;DONE;3.1;8B;WSC;7195.098876953125;17;26;122650;6376.914611816404;43291.28781181641;49668.202423632814;29189;7126;1.0
885;run_16_repetition_7;DONE;3.1;8B;WiC;14041.516052246094;16;7;245695;13165.655761718754;86791.20556171874;99956.8613234375;63916;14562;1.0
886;run_18_repetition_25;DONE;3.2;1B;BoolQ;3454.418334960937;18;25;49617;2879.8479614257812;15978.463361425776;18858.31132285156;69878;14644;1.0
887;run_26_repetition_9;DONE;3.2;3B;COPA;5602.091369628906;26;9;91839;4924.7993774414135;30884.20917744142;35809.008554882836;55301;11640;1.0
888;run_22_repetition_25;DONE;3.2;1B;WiC;3005.399719238281;22;25;43814;2476.5198974609375;13838.719297460935;16315.239194921876;56289;12666;1.0
889;run_14_repetition_5;DONE;3.1;8B;COPA;11930.271728515623;14;5;210876;11090.99658203125;74038.27878203116;85129.27536406241;59483;12455;1.0
890;run_8_repetition_10;DONE;3.0;8B;COPA;11520.151489257812;8;10;199881;10681.223449707031;70498.82544970704;81180.04889941408;55441;11806;1.0
891;run_22_repetition_21;DONE;3.2;1B;WiC;3183.108764648437;22;21;43823;2663.2293090820312;14077.06430908204;16740.293618164073;56289;12666;1.0
892;run_17_repetition_22;DONE;3.1;8B;WSC;7334.39404296875;17;22;121836;6444.952697753892;42801.92829775387;49246.88099550776;29189;7126;1.0
893;run_18_repetition_21;DONE;3.2;1B;BoolQ;3540.262451171875;18;21;50620;3005.18115234375;16109.137952343735;19114.319104687485;69878;14644;1.0
894;run_11_repetition_20;DONE;3.0;8B;WSC;7398.733520507812;11;20;126846;6588.895996093765;44091.31539609376;50680.21139218752;30766;7419;1.0
895;run_23_repetition_13;DONE;3.2;1B;WSC;1999.691345214844;23;13;25814;1433.8250732421875;8172.076073242186;9605.901146484372;30896;7583;1.0
896;run_15_repetition_21;DONE;3.1;8B;RTE;9116.60906982422;15;21;157864;8332.281860351548;55342.40006035151;63674.68192070306;46036;9180;1.0
897;run_9_repetition_25;DONE;3.0;8B;RTE;11296.52001953125;9;25;198885;10451.732238769531;71166.22043876938;81617.95267753891;58692;11756;1.0
898;run_12_repetition_22;DONE;3.1;8B;BoolQ;8202.937377929688;12;22;137854;7333.778015136719;49126.77501513666;56460.55303027338;37425;8089;1.0
899;run_8_repetition_0;DONE;3.0;8B;COPA;11569.119934082031;8;0;199889;10736.27850341794;71111.55510341772;81847.83360683566;55441;11806;1.0
